CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8977,51,Male,Germany,10,127297.31,2,1,0,90095.91,0
8978,45,Male,Germany,5,89924.99,4,0,1,17492.68,0
8979,20,Male,France,4,209607.14,3,1,1,129050.46,1
8980,28,Male,France,9,21092.64,3,0,0,112124.14,0
8981,55,Male,France,6,109655.76,3,1,1,50444.49,0
8982,78,Male,Spain,6,64954.09,1,1,0,50045.5,1
8983,31,Male,Spain,2,212108.31,2,0,1,80660.24,1
8984,68,Female,Germany,6,56270.12,3,1,0,11012.45,1
8985,43,Female,Germany,8,191756.21,2,1,1,123346.89,0
8986,65,Female,Germany,7,152878.83,3,1,0,141886.37,1
8987,38,Female,Spain,2,218697.56,2,1,0,72524.33,1
8988,71,Female,Germany,9,148448.49,1,1,0,85120.38,0
8989,73,Male,Germany,4,139121.09,1,0,1,123369.87,0
8990,56,Male,Spain,7,200282.48,3,0,1,48863.86,1
8991,47,Female,France,1,140621.62,3,1,0,78842.27,1
8992,76,Female,Spain,6,211135.51,4,0,1,25539.17,1
8993,25,Male,Germany,10,12329.51,3,0,0,108267.08,1
8994,68,Female,France,9,123787.46,4,1,1,120999.7,0
8995,37,Male,Spain,9,203172.88,4,1,0,19366.79,1
8996,65,Female,France,6,212091.29,1,0,1,133538.73,1
8997,49,Male,France,10,208513.84,1,1,1,62432.73,0
8998,39,Female,Germany,7,151095.33,4,0,1,139108.93,0
8999,76,Male,Spain,0,248492.84,3,0,1,136024.15,1
9000,24,Female,Germany,7,45346.58,4,1,1,120725.96,1
9001,26,Female,Spain,0,43614.39,3,1,1,126220.94,1
9002,62,Male,Spain,2,8205.67,1,0,1,50512.28,0
9003,18,Male,Spain,8,247334.29,3,0,1,61420.14,0
9004,46,Female,France,3,87005.13,4,1,0,43608.6,1
9005,25,Female,France,9,190513.54,3,1,0,59630.66,0
9006,73,Male,Germany,8,14927.58,4,1,0,88666.72,1
9007,71,Male,Spain,0,74672.03,3,1,1,130964.26,1
9008,21,Male,Spain,7,155961.84,4,1,1,86605.68,1
9009,52,Female,France,2,131195.02,1,1,0,107536.06,0
9010,76,Female,Spain,10,51937.06,4,0,0,29010.69,1
9011,20,Male,Germany,6,115398.23,1,0,0,141539.52,0
9012,71,Female,Spain,1,27195.5,4,1,0,91644.8,0
9013,62,Female,Spain,6,135675.87,4,0,0,118613.35,0
9014,57,Male,France,6,24235.36,2,0,0,149799.23,1
9015,24,Female,Spain,8,158983.86,2,0,0,130361.58,0
9016,44,Male,Germany,1,38839.39,2,0,0,80611.63,1
9017,18,Male,Germany,7,136771.47,2,0,0,131525.7,0
9018,44,Female,Germany,4,32280.17,3,0,0,102249.58,1
9019,33,Female,Germany,9,100177.61,1,0,1,112202.54,0
9020,55,Male,France,8,87957.89,1,0,1,99221.27,0
9021,24,Male,Spain,7,189102.67,2,1,1,50268.73,0
9022,61,Male,France,2,160290.41,3,1,0,56826.81,0
9023,40,Female,Germany,2,234272.21,4,1,0,88167.45,1
9024,58,Male,Spain,10,230477.66,4,1,1,132370.66,0
9025,76,Male,France,9,181249.01,1,0,1,73356.01,1
9026,28,Male,Spain,7,192646.44,1,1,0,85679.44,0
9027,59,Male,Germany,8,156228.1,3,1,1,61673.52,1
9028,70,Female,Germany,1,172915.81,4,0,1,12538.97,1
9029,50,Female,Spain,2,154305.59,3,1,1,100095.52,0
9030,67,Male,Spain,7,77941.26,4,1,1,89231.0,0
9031,53,Female,Germany,1,87672.4,2,0,1,146955.89,0
9032,54,Female,France,7,143683.46,2,1,1,81115.35,1
9033,58,Female,Germany,4,180044.23,3,1,1,84892.69,1
9034,76,Male,Spain,5,101529.76,1,0,1,49516.68,0
9035,34,Female,France,9,35666.95,3,0,1,23943.87,0
9036,52,Female,Germany,3,114854.29,3,1,0,109060.18,1
9037,65,Male,Spain,2,240796.96,4,1,1,123178.19,1
9038,22,Male,Spain,7,53521.72,4,1,0,131757.79,0
9039,65,Female,Spain,8,162267.27,4,0,0,66598.05,0
9040,49,Female,France,7,245635.45,4,1,0,108499.1,0
9041,20,Male,France,8,94059.43,1,1,1,46776.89,1
9042,69,Male,France,0,221970.9,1,1,1,45390.76,1
9043,64,Male,France,4,216002.18,2,1,1,149401.54,1
9044,79,Male,Spain,6,84761.24,3,0,1,128921.51,0
9045,52,Female,Spain,7,24629.33,2,0,1,45869.84,1
9046,69,Male,France,10,44634.79,4,1,1,70675.9,0
9047,31,Female,France,1,91437.29,3,1,1,89095.58,0
9048,65,Female,Spain,10,239783.58,4,0,1,11816.05,0
9049,78,Female,Germany,3,68612.54,3,0,1,144298.31,0
9050,78,Male,Germany,6,231716.19,1,0,0,25228.01,1
9051,48,Male,Spain,4,45341.17,4,0,1,124413.53,1
9052,48,Female,France,0,242453.11,3,1,1,146630.23,0
9053,34,Female,France,1,73401.13,3,0,1,108592.08,1
9054,77,Female,Spain,4,158273.07,4,0,0,145336.65,1
9055,41,Female,Germany,5,17422.81,1,1,1,12756.59,0
9056,69,Female,Spain,0,74916.04,1,1,1,59636.78,1
9057,40,Male,Spain,2,52677.6,1,1,0,76703.28,1
9058,35,Male,Spain,5,854.17,3,1,1,119611.59,1
9059,67,Male,France,5,39192.45,1,1,0,101634.47,0
9060,71,Female,France,6,148275.91,3,1,0,113041.27,0
9061,31,Female,France,9,97480.04,2,1,1,30252.65,1
9062,67,Male,Germany,2,180642.75,1,0,1,128267.16,0
9063,32,Male,Spain,0,167768.65,4,0,0,125111.62,1
9064,32,Female,Spain,6,199824.88,4,1,1,117647.75,0
9065,23,Male,Germany,10,216756.26,4,0,0,124512.99,1
9066,44,Male,France,2,204956.38,4,0,1,39903.28,0
9067,32,Male,Spain,4,112015.21,2,1,0,29637.37,1
9068,67,Female,Germany,3,77181.93,2,0,1,135308.62,0
9069,53,Female,France,0,125575.62,1,0,0,143981.45,0
9070,72,Male,France,6,133782.13,1,0,0,69397.3,0
9071,25,Female,Spain,3,78293.63,4,0,0,72579.97,1
9072,32,Male,France,0,135001.64,4,1,1,113736.79,1
9073,20,Male,Germany,10,26444.91,4,0,0,79299.87,0
9074,79,Female,France,5,57760.45,3,0,1,53897.76,1
9075,64,Female,Spain,3,186512.02,1,1,1,36613.45,1
9076,30,Female,Germany,3,45708.06,4,0,0,13171.17,0
9077,58,Male,France,1,34759.46,4,1,0,92277.81,1
9078,51,Male,France,0,71835.8,4,0,1,29901.55,0
9079,41,Male,France,2,92762.28,2,0,0,130169.13,1
9080,57,Female,Germany,9,82137.17,2,1,0,147601.61,1
9081,49,Male,France,4,93651.35,2,1,1,74083.62,0
9082,78,Male,Spain,8,34978.09,3,1,0,26179.8,1
9083,49,Male,Germany,6,41348.79,3,0,1,91622.44,0
9084,47,Male,Germany,3,58958.74,1,1,0,90343.0,1
9085,69,Female,France,7,100498.0,4,1,0,28669.52,1
9086,66,Female,Germany,3,83974.78,1,0,1,100570.24,1
9087,30,Female,Spain,5,197833.73,1,1,0,54248.8,1
9088,18,Male,Germany,0,131379.48,2,0,1,128368.87,0
9089,51,Male,Spain,5,143925.26,4,0,0,92308.51,0
9090,79,Male,France,9,140148.23,2,1,0,70613.13,1
9091,32,Female,Germany,4,99693.76,2,1,1,144864.51,1
9092,61,Female,Spain,1,245120.82,4,0,1,78771.39,0
9093,31,Female,France,0,9332.19,1,1,1,134221.21,1
9094,74,Female,Spain,5,53959.44,1,0,1,47003.42,0
9095,46,Female,Germany,10,71163.67,2,1,1,71848.53,0
9096,51,Male,Germany,1,220324.52,4,1,0,21744.35,1
9097,35,Female,Spain,8,229717.28,1,0,1,69186.08,0
9098,71,Female,France,8,211525.95,3,0,1,135228.99,1
9099,24,Female,France,0,104237.75,1,1,1,126124.71,0
9100,46,Male,France,4,228655.97,4,0,1,146598.85,1
9101,72,Female,France,7,24627.02,4,1,1,114962.74,1
9102,48,Female,Spain,3,163108.68,4,1,1,48008.36,0
9103,78,Female,Germany,2,234305.94,2,0,1,32516.39,0
9104,42,Male,Spain,4,188724.96,1,0,0,35132.31,0
9105,55,Male,Germany,4,69466.79,3,0,1,102593.58,0
9106,31,Female,Germany,7,179376.45,2,1,0,63514.6,1
9107,25,Female,Spain,5,73690.84,1,1,0,67965.19,1
9108,44,Female,Spain,1,27895.53,4,0,0,130480.36,0
9109,71,Female,France,10,179305.38,1,0,0,111733.12,0
9110,19,Male,Germany,0,44806.66,4,1,1,39298.33,1
9111,34,Female,France,2,27766.23,4,1,1,33954.18,1
9112,54,Male,France,1,137940.01,1,0,0,125070.58,0
9113,31,Female,Spain,3,155156.31,1,0,1,143505.22,1
9114,42,Male,France,2,12764.07,3,1,0,35919.94,0
9115,73,Male,France,8,1117.22,1,1,0,143246.6,1
9116,47,Female,France,4,220517.58,1,0,0,70163.21,1
9117,46,Male,Spain,3,28813.14,2,1,0,136792.27,1
9118,37,Female,France,9,145974.51,4,1,0,115120.0,1
9119,38,Male,France,8,238386.56,4,1,1,136715.5,1
9120,78,Male,Spain,3,127977.53,3,0,1,100320.65,1
9121,70,Female,Spain,5,34949.5,2,1,1,31981.37,1
9122,39,Female,Spain,9,98371.13,3,0,1,18451.26,0
9123,52,Male,Germany,0,156010.54,1,1,1,97795.73,1
9124,54,Male,Spain,1,190709.91,3,1,0,18169.81,1
9125,33,Female,Germany,3,151734.5,4,0,1,43038.12,0
9126,67,Female,Spain,8,8578.93,2,0,0,38872.26,0
9127,75,Female,Spain,5,35775.72,1,1,1,69794.52,0
9128,66,Male,Spain,5,92950.42,2,0,0,93633.25,1
9129,60,Female,Germany,10,176428.42,2,0,0,137563.03,0
9130,34,Female,France,8,146081.99,3,0,0,141066.88,1
9131,33,Male,Spain,3,11173.75,1,1,0,147532.33,0
9132,75,Female,Germany,2,199221.48,2,0,0,116935.28,0
9133,72,Female,Spain,6,151281.11,2,1,0,138981.58,1
9134,19,Female,France,6,221787.51,3,0,1,120687.59,0
9135,21,Female,Germany,8,104413.27,2,0,1,137484.16,1
9136,38,Male,Spain,5,122550.45,4,1,0,24584.53,1
9137,56,Female,Spain,1,101387.69,4,1,0,144620.49,1
9138,51,Female,Spain,5,180613.63,1,0,1,42838.83,1
9139,47,Female,France,7,188032.71,1,1,0,89585.8,1
9140,23,Female,Germany,5,180810.6,3,1,1,82355.85,0
9141,34,Female,Spain,8,72899.82,2,0,0,89024.69,0
9142,56,Female,Spain,3,159007.88,3,0,1,108284.14,0
9143,42,Male,Germany,2,84632.04,3,1,0,85543.66,0
9144,22,Male,France,10,208550.1,4,0,1,106424.72,0
9145,22,Male,France,4,13779.04,2,1,1,84814.39,1
9146,37,Female,France,2,9430.19,4,1,1,11686.04,1
9147,33,Female,France,10,25427.11,4,1,0,97831.31,1
9148,68,Female,France,1,50590.8,1,0,1,87728.18,1
9149,58,Male,Spain,1,9408.84,3,1,1,92018.19,1
9150,54,Female,Spain,3,17904.17,4,0,0,10218.46,0
9151,57,Male,Spain,2,76514.12,1,1,0,75624.55,1
9152,26,Female,Germany,8,24947.67,1,1,0,132496.81,1
9153,22,Female,France,6,200518.44,2,1,1,56557.76,1
9154,59,Male,Germany,5,13466.85,2,0,0,72283.49,1
9155,74,Male,France,9,226982.36,4,0,1,27142.19,0
9156,19,Male,France,7,217709.89,1,1,1,73032.8,0
9157,26,Male,Germany,8,52096.09,1,1,1,65408.98,0
9158,60,Male,Spain,2,17881.76,1,0,1,133625.68,1
9159,53,Male,Germany,9,26383.76,3,1,1,14961.66,0
9160,39,Female,Spain,6,139772.06,1,0,0,143170.27,1
9161,39,Male,France,8,150228.93,3,1,0,90696.45,1
9162,39,Female,Spain,0,78895.7,2,1,0,84148.81,0
9163,51,Female,France,9,74208.42,4,0,0,134068.3,1
9164,72,Female,France,8,132875.32,2,0,0,36741.32,1
9165,46,Female,Spain,6,76407.01,4,0,0,39261.88,0
9166,55,Female,France,9,233579.87,1,1,0,132419.62,0
9167,76,Male,Spain,3,95657.94,4,1,1,140122.2,0
9168,63,Male,Germany,10,54953.44,4,0,1,127293.58,0
9169,50,Male,France,5,36491.21,2,1,1,15777.1,0
9170,35,Female,France,10,157927.05,4,1,1,101289.69,0
9171,24,Male,Germany,10,81665.4,1,1,1,73159.24,0
9172,18,Female,France,5,47198.71,3,0,0,123095.46,0
9173,50,Female,Germany,5,68953.88,1,0,0,32138.74,1
9174,18,Female,Germany,1,76970.39,4,1,0,138846.57,1
9175,41,Female,France,4,156458.37,2,1,1,56956.11,0
9176,21,Male,Germany,6,43670.38,1,1,0,55252.1,0
9177,21,Male,Germany,5,183200.94,4,0,1,34979.83,1
9178,78,Male,Germany,2,76220.57,2,0,1,10973.05,0
9179,35,Male,France,10,122077.4,3,0,0,53784.05,0
9180,44,Male,Germany,4,163709.75,2,0,1,30765.37,1
9181,60,Female,Spain,7,135905.03,4,0,1,113339.55,0
9182,76,Male,Spain,10,165558.39,2,1,0,115929.29,1
9183,49,Female,Germany,4,80648.88,4,1,0,125910.55,1
9184,50,Female,Spain,9,240862.48,2,0,0,10761.83,1
9185,45,Female,France,2,114747.43,2,0,0,59207.68,1
9186,59,Male,Germany,8,80483.4,2,0,1,10813.08,0
9187,58,Female,France,10,74098.49,4,0,0,81080.1,1
9188,72,Female,Spain,2,10673.74,2,1,0,137261.08,0
9189,53,Male,Spain,1,171201.47,4,1,0,67104.64,0
9190,77,Female,Spain,5,65628.82,1,1,0,132312.87,1
9191,23,Female,Spain,7,239732.55,3,1,1,142661.03,0
9192,79,Female,France,5,52611.19,1,0,1,43301.31,1
9193,33,Male,Germany,0,132372.8,3,0,1,11421.71,1
9194,51,Female,France,7,183867.67,4,0,0,113539.69,1
9195,40,Female,Germany,0,217528.82,1,1,0,91061.44,0
9196,67,Male,Spain,8,39115.22,3,1,1,58600.85,1
9197,59,Male,Spain,7,246350.39,3,1,1,61464.53,1
9198,41,Female,Spain,5,226687.25,1,1,0,21336.82,0
9199,73,Male,Spain,1,240712.44,1,1,1,131949.43,1
9200,66,Male,France,8,213167.69,4,0,0,43889.04,1
9201,30,Male,Germany,7,219417.31,3,1,0,23594.62,0
9202,73,Male,Germany,3,149707.23,4,1,1,119134.78,0
9203,35,Male,Spain,1,211327.52,4,1,1,77910.43,1
9204,71,Male,France,5,133503.34,2,0,0,116805.56,0
9205,30,Male,Spain,0,134554.29,4,1,0,136262.48,1
9206,66,Female,Germany,6,140645.02,3,1,1,63497.78,0
9207,54,Male,Germany,0,249079.48,2,0,1,17625.97,1
9208,60,Male,France,5,26098.71,4,0,1,45453.52,0
9209,56,Male,Germany,4,201402.49,4,0,0,17149.8,1
9210,78,Female,France,9,68328.13,3,1,1,30881.67,0
9211,59,Male,Spain,2,90306.77,2,1,1,128852.59,0
9212,34,Male,Spain,5,20133.31,1,1,1,141798.83,1
9213,32,Female,France,3,87893.45,1,1,0,104767.83,1
9214,35,Male,Spain,5,247690.67,2,0,0,112455.11,1
9215,40,Female,France,3,99267.32,2,0,0,112407.99,1
9216,71,Female,Spain,0,167421.98,2,0,0,27269.8,0
9217,68,Male,Spain,4,30178.3,2,0,0,16595.75,1
9218,47,Female,Germany,7,230624.3,1,1,1,107775.91,0
9219,75,Male,Germany,5,206936.34,4,0,0,15238.34,0
9220,51,Male,France,9,96573.58,3,1,1,123645.67,0
9221,75,Female,Spain,8,87115.83,1,1,0,92759.31,1
9222,21,Female,Spain,3,108066.75,3,0,0,25891.45,1
9223,20,Male,Spain,9,100314.55,1,1,0,102301.02,1
9224,24,Male,Germany,8,64512.7,2,1,1,94882.99,1
9225,73,Female,France,7,247711.57,1,1,0,62683.34,0
9226,35,Male,France,2,202636.61,1,0,1,124480.82,1
9227,59,Male,France,5,66980.81,2,1,1,52645.17,0
9228,24,Male,Spain,3,245431.2,4,1,0,62907.36,0
9229,57,Female,France,0,3882.53,2,1,1,107527.22,0
9230,23,Male,Germany,8,109474.41,4,0,1,115284.37,0
9231,39,Male,Germany,3,142371.3,1,1,0,48298.55,0
9232,75,Male,France,10,9396.66,1,1,1,12350.07,0
9233,18,Female,Spain,4,40259.3,3,1,0,34682.53,1
9234,21,Female,Germany,2,64532.77,3,0,0,46847.52,0
9235,63,Female,Germany,3,180056.76,1,0,1,136701.02,0
9236,66,Male,Spain,8,234935.88,3,0,1,135105.48,1
9237,69,Female,Spain,6,156133.77,4,1,1,102497.67,0
9238,67,Male,France,7,140665.4,2,1,1,109304.76,0
9239,60,Female,Germany,2,134189.78,1,1,0,96975.4,1
9240,46,Male,Germany,2,87675.91,1,1,0,119085.91,0
9241,38,Female,France,6,206928.59,3,1,1,59168.04,1
9242,43,Male,France,7,135191.86,1,0,0,86538.85,1
9243,31,Male,Germany,4,57525.79,1,0,1,103892.26,0
9244,26,Female,Germany,0,34207.8,4,1,0,75580.06,1
9245,76,Male,Spain,2,246378.13,4,0,1,118173.64,1
9246,64,Female,Spain,4,4368.3,2,0,1,140562.26,0
9247,29,Female,Germany,2,233360.01,1,1,1,102932.05,1
9248,59,Male,Germany,0,54575.83,3,1,1,20453.91,1
9249,68,Male,Spain,6,164387.38,2,0,0,95433.11,0
9250,73,Female,France,0,75383.13,3,0,0,107484.16,1
9251,68,Female,France,9,214952.6,1,1,1,49655.19,0
9252,23,Female,Germany,5,135861.33,3,1,1,55047.49,0
9253,37,Male,Germany,5,35264.44,3,1,0,93353.75,0
9254,41,Female,Spain,6,67458.75,2,0,1,108995.88,0
9255,44,Male,Germany,10,80079.64,1,0,0,132000.21,1
9256,55,Male,France,0,221480.59,2,1,1,116753.08,0
9257,25,Female,Spain,10,191684.6,1,1,1,28755.9,0
9258,18,Female,Spain,2,207396.83,4,1,0,58732.8,1
9259,71,Male,France,8,13063.05,2,1,0,30827.18,0
9260,66,Male,France,1,144695.55,1,1,0,115971.78,0
9261,66,Male,Spain,4,249794.23,4,0,0,47302.82,0
9262,41,Male,Germany,2,196299.91,4,0,1,27291.05,0
9263,64,Female,France,4,30176.92,4,1,1,23472.2,0
9264,24,Male,Spain,6,169704.54,2,1,0,26029.41,0
9265,36,Female,Germany,0,186330.96,4,1,0,44596.61,0
9266,39,Female,Germany,2,128562.09,1,0,1,119529.69,0
9267,74,Female,Spain,10,19688.29,2,1,1,43281.9,1
9268,72,Male,France,5,8671.56,3,0,1,49391.04,1
9269,77,Male,Germany,6,234452.42,4,0,0,133297.12,0
9270,52,Female,France,9,64378.49,2,1,0,71924.1,1
9271,79,Female,Spain,2,94742.03,3,1,1,81235.9,0
9272,47,Female,France,3,198819.39,2,1,0,10381.12,1
9273,46,Female,Germany,5,172315.19,4,1,1,21495.06,1
9274,39,Male,Spain,4,242141.43,4,1,1,113683.5,1
9275,28,Female,Germany,10,23209.8,3,0,0,56684.84,0
9276,37,Male,Germany,8,176729.89,1,0,1,30935.36,0
9277,79,Male,Spain,0,20557.21,4,1,0,70032.87,1
9278,46,Male,Spain,4,41.37,3,1,1,16313.68,0
9279,68,Male,France,10,30057.56,4,1,1,109312.68,0
9280,58,Female,Spain,0,154181.46,1,1,0,21226.93,1
9281,59,Male,France,7,169048.19,3,1,1,17682.45,1
9282,51,Female,Spain,6,109584.97,1,0,1,68758.14,0
9283,18,Male,Germany,4,11517.68,4,0,1,92190.42,1
9284,48,Female,France,5,158514.85,3,0,1,116945.67,0
9285,47,Female,Spain,3,21454.37,2,0,1,19934.56,0
9286,65,Female,France,8,35431.58,1,1,1,56874.76,0
9287,35,Female,France,2,128143.92,4,1,1,47599.22,0
9288,72,Female,France,1,85093.32,4,1,0,114126.18,0
9289,75,Male,Germany,6,116188.48,1,0,1,61719.64,1
9290,34,Female,Spain,1,158769.23,3,0,0,97899.54,1
9291,55,Male,Spain,5,40001.76,2,1,1,78512.96,1
9292,31,Female,France,10,223271.68,4,0,0,89752.17,1
9293,40,Male,Spain,7,139870.02,1,1,1,61187.85,1
9294,42,Male,Germany,2,5523.32,1,1,0,43496.34,1
9295,32,Male,France,2,157113.21,2,1,1,18363.61,1
9296,63,Female,Germany,2,115794.73,2,1,0,34285.69,0
9297,73,Male,Germany,0,175409.78,4,0,1,34164.06,0
9298,39,Female,Spain,8,196008.41,2,1,1,140877.78,1
9299,20,Female,Spain,4,234711.21,1,1,1,141233.3,0
9300,73,Male,France,8,249586.45,3,1,1,45812.18,1
9301,72,Male,Germany,4,137404.25,3,1,1,24789.85,0
9302,36,Female,Spain,6,140377.09,1,1,1,49440.55,0
9303,74,Female,France,0,5611.31,1,0,1,121502.63,0
9304,61,Female,France,8,216292.62,1,1,0,131907.26,0
9305,51,Female,Spain,0,7179.5,4,1,0,80154.24,1
9306,52,Female,Germany,3,158166.2,1,0,1,85616.67,1
9307,67,Female,France,6,24644.24,2,1,0,74218.5,1
9308,78,Male,Spain,10,71459.65,1,1,0,35592.78,1
9309,18,Female,France,8,35082.39,1,1,1,16968.33,0
9310,69,Female,Spain,0,34348.57,4,1,0,96995.57,1
9311,38,Male,France,10,18650.25,1,1,1,121822.18,0
9312,46,Male,Germany,5,79470.5,2,1,1,114908.62,0
9313,23,Male,France,10,105912.84,2,1,1,136041.37,1
9314,54,Female,Spain,9,116118.3,2,0,0,123910.71,0
9315,18,Male,Spain,10,109927.01,1,1,1,50260.66,1
9316,68,Male,Spain,4,130923.01,4,1,0,26353.92,1
9317,18,Female,Germany,2,214946.73,4,1,1,70302.74,1
9318,44,Female,Spain,9,157949.15,4,0,1,58763.11,1
9319,38,Female,Spain,1,4321.42,2,1,0,112001.58,1
9320,70,Female,Germany,0,43238.07,4,1,1,19516.29,0
9321,33,Male,Spain,1,87237.46,1,1,1,142021.42,1
9322,61,Female,Spain,3,237260.93,1,0,1,144003.54,1
9323,76,Male,Germany,5,19519.85,3,1,0,22368.27,1
9324,78,Female,France,4,177529.82,2,0,1,70754.91,0
9325,71,Male,Spain,3,8273.28,3,0,0,135880.42,1
9326,57,Female,France,7,90634.29,3,1,1,36219.38,1
9327,43,Female,Germany,6,192537.19,2,1,0,106909.95,0
9328,33,Female,Spain,3,85982.33,2,0,0,109569.98,0
9329,45,Male,Spain,9,107570.51,3,1,1,42703.59,0
9330,18,Male,Germany,4,226326.13,1,0,0,10863.29,0
9331,53,Male,Spain,9,16542.27,3,1,1,103025.65,0
9332,27,Female,France,4,131915.58,2,0,1,96415.92,0
9333,60,Male,France,2,91559.39,1,0,1,100959.27,1
9334,34,Female,Germany,8,240952.92,3,1,0,31902.1,0
9335,74,Female,Spain,10,198422.46,3,0,0,94522.8,1
9336,76,Female,Spain,4,30519.19,3,1,0,85834.44,1
9337,40,Male,Germany,9,231852.44,2,0,1,73357.73,0
9338,24,Female,France,1,52803.32,3,0,1,118769.18,0
9339,61,Male,France,3,21204.41,2,1,1,64361.74,0
9340,70,Female,Germany,3,135398.32,1,0,1,59457.4,1
9341,24,Female,Spain,4,184157.89,4,0,0,85740.78,1
9342,61,Female,France,7,179012.72,1,1,0,142186.92,1
9343,32,Male,Spain,4,133514.02,3,0,0,58196.03,1
9344,51,Male,France,0,123184.37,2,0,0,72346.2,1
9345,63,Female,Spain,1,242385.97,3,0,0,47285.21,0
9346,62,Male,France,2,205139.71,1,0,0,105145.74,0
9347,21,Male,Spain,2,174660.01,4,0,0,60971.93,1
9348,31,Female,Germany,9,48802.87,4,1,0,106977.54,0
9349,31,Female,France,5,204942.67,2,1,1,30399.43,0
9350,33,Male,Germany,8,187445.19,1,1,1,46927.01,1
9351,24,Female,France,9,248006.65,1,0,0,38882.95,0
9352,49,Female,France,0,33248.78,2,1,0,118836.37,1
9353,36,Male,France,5,178823.85,2,0,0,22539.49,1
9354,19,Male,Spain,8,244770.8,2,1,1,45272.44,0
9355,27,Female,France,3,115648.26,3,1,0,81034.64,1
9356,67,Male,Germany,9,183352.61,3,0,0,22295.5,1
9357,78,Male,Spain,2,243842.66,2,1,0,11547.73,0
9358,34,Female,Spain,5,136871.22,2,0,0,106759.94,0
9359,54,Female,France,5,174760.4,4,0,0,95901.07,0
9360,29,Female,Spain,1,5021.2,4,0,0,11178.09,0
9361,23,Female,France,4,129916.28,3,0,1,16794.98,1
9362,39,Male,Germany,0,63950.1,4,1,1,40711.91,0
9363,49,Male,Spain,8,32811.16,2,0,1,136865.05,0
9364,58,Female,Spain,8,177149.52,1,0,1,101381.77,0
9365,37,Female,Germany,2,9772.37,2,0,1,122700.04,1
9366,18,Female,Germany,4,226216.29,4,0,1,116326.94,1
9367,71,Female,France,2,129443.41,3,1,0,147623.51,0
9368,64,Male,Spain,6,162057.53,2,0,1,143022.0,1
9369,70,Male,Germany,0,63358.7,2,1,0,19422.87,0
9370,75,Female,Spain,4,45548.25,4,1,1,13176.37,1
9371,23,Female,Germany,5,60938.41,1,0,0,79589.61,1
9372,36,Male,Spain,10,58073.25,2,1,1,48041.55,1
9373,35,Male,Germany,6,216125.41,3,0,0,80639.31,0
9374,23,Male,Spain,2,196834.85,3,0,1,22694.26,0
9375,62,Male,France,6,213184.13,1,0,1,137240.75,1
9376,50,Female,Spain,3,183718.01,4,1,0,118373.97,1
9377,40,Male,France,9,160887.59,1,0,1,87296.31,0
9378,40,Male,France,10,131968.67,3,1,1,75109.94,0
9379,43,Male,France,5,66370.46,2,0,1,75589.17,1
9380,30,Female,Spain,4,176340.74,3,0,0,96305.5,0
9381,24,Female,Spain,3,34146.1,1,0,0,86347.75,0
9382,32,Male,France,5,127765.39,3,1,0,77513.32,1
9383,61,Male,Germany,2,48818.69,4,0,0,105095.95,1
9384,44,Female,Spain,2,126189.83,1,1,1,117097.33,0
9385,43,Female,Spain,4,73476.85,3,0,0,100013.52,0
9386,50,Male,Spain,10,13369.92,2,1,1,64794.23,1
9387,32,Female,Spain,4,125927.25,2,0,1,68005.36,1
9388,53,Male,France,8,45457.55,1,0,1,23794.45,0
9389,62,Female,Germany,3,40288.76,2,1,1,68036.36,1
9390,72,Male,Germany,4,96091.47,1,0,0,120010.92,1
9391,44,Male,Germany,8,90446.79,2,0,1,19305.87,1
9392,74,Female,Germany,3,216739.47,3,0,1,34572.71,0
9393,22,Male,France,2,141159.26,2,1,1,127966.32,1
9394,78,Female,Spain,6,213641.86,3,1,0,89512.65,0
9395,19,Female,Spain,6,36708.91,1,1,1,103967.85,1
9396,72,Female,France,7,89327.57,2,1,1,55018.27,1
9397,75,Male,Spain,3,138832.4,4,0,1,78431.89,0
9398,50,Male,France,3,38282.02,4,0,1,116620.69,0
9399,33,Male,Germany,8,32014.27,4,1,1,132646.07,0
9400,40,Female,France,9,165350.4,2,0,0,146388.91,1
9401,55,Male,Spain,6,163458.49,3,1,0,129143.58,0
9402,72,Male,Spain,2,58539.67,1,0,1,19447.65,1
9403,33,Male,Spain,8,56780.89,2,1,1,58069.95,0
9404,31,Male,Germany,4,186361.44,1,1,1,114844.55,0
9405,46,Female,France,3,29246.96,1,1,0,68513.45,1
9406,43,Male,France,0,230815.87,2,0,1,71091.93,1
9407,52,Female,Spain,8,235934.63,3,1,1,121203.91,0
9408,32,Female,France,5,217748.08,4,1,1,126678.64,1
9409,20,Female,Spain,10,52669.32,1,0,1,120797.17,0
9410,40,Female,France,1,4200.44,1,0,1,59647.44,0
9411,46,Male,Germany,6,234172.71,2,0,1,41921.9,0
9412,51,Male,Germany,2,85992.96,1,1,0,60223.98,0
9413,50,Male,France,5,77602.57,2,0,1,108193.69,0
9414,58,Female,Germany,7,65419.4,1,1,1,61060.04,0
9415,58,Male,Germany,2,61134.04,3,0,1,17753.53,0
9416,40,Female,Germany,4,183638.32,3,1,0,122105.97,1
9417,24,Male,Spain,5,226973.41,4,1,1,18879.81,1
9418,20,Male,France,0,196514.09,4,1,0,149458.7,1
9419,75,Male,France,9,168526.99,3,0,0,130619.4,0
9420,49,Female,Spain,6,71939.39,4,1,0,143887.23,0
